,Auction Number,Artwork Number,Title,Technique,Dimensions,Estimated Price,Date of Auction End,Sale Price,Image URL,Number of Authors,1 Author,2 Author,3 Author,1 Author Birth,1 Author Death,2 Author Birth,2 Author Death,3 Author Birth,3 Author Death,Technique Tokenized,Technique Lemmatized,Dim 1,Dim 2,Dim 3,Dimension List,Number of Dimensions,Dimension Units,Number of Artworks,Dominant Colour RGB,Palette Colour RGB,Dominant Colour Name,Palette Colour Names,Year,Month,Day,Day of Week,Hour,Sold,Final Price
33,1222,34,Sem título,"serigrafia sobre papel, assinada, numerada 145/200",Dim. - 38 x 51 cm,30,2020-02-02 21:08:15,32,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041101_p.jpg,1,luís demée,none,none,1929,2014,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,38,51,,"['38', '51']",2,cm,1,"(187, 212, 239)","[(174, 207, 242), (205, 184, 87), (129, 182, 237), (239, 234, 240), (67, 78, 106), (180, 195, 156), (148, 178, 226), (104, 111, 145), (146, 150, 179)]",lightblue,"['lightblue', 'darkkhaki', 'skyblue', 'whitesmoke', 'darkslategray', 'darkgray', 'skyblue', 'slategray', 'darkgray']",2020,2,2,Sunday,21,1,32
34,1222,35,Sem título,"grafite sobre papel, assinada, autor nao identificado",Dim. - 32 x 74 cm,40,2020-02-02 21:08:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041189_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,grafite+papel+assinada+autor+identificado,grafite+papel+assinar+autor+identificar,32,74,,"['32', '74']",2,cm,1,"(176, 161, 164)","[(176, 161, 165), (61, 59, 77), (154, 142, 146), (134, 120, 125), (87, 88, 118), (105, 100, 114), (99, 87, 97), (143, 131, 148), (164, 140, 147)]",darkgray,"['darkgray', 'darkslategray', 'rosybrown', 'gray', 'dimgray', 'dimgray', 'dimgray', 'lightslategray', 'rosybrown']",2020,2,2,Sunday,21,0,0
35,1222,36,Vista do Porto,"aguarela sobre papel, assinada, autor nao identificado",Dim. - 35 x 53 cm,40,2020-02-02 21:08:45,40,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041366_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,aguarela+papel+assinada+autor+identificado,aguarela+papel+assinar+autor+identificar,35,53,,"['35', '53']",2,cm,1,"(219, 222, 233)","[(216, 220, 233), (171, 182, 200), (138, 148, 165), (244, 242, 246), (207, 199, 191), (173, 164, 160), (235, 244, 249), (191, 178, 182), (156, 148, 164)]",gainsboro,"['gainsboro', 'silver', 'lightslategray', 'whitesmoke', 'silver', 'darkgray', 'aliceblue', 'silver', 'darkgray']",2020,2,2,Sunday,21,1,40
36,1222,37,"""Ericeira""","serigrafia sobre papel, assinada, numerada 111/200",Dim. - 48 x 61 cm,20,2020-02-02 21:09:05,48,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041604_p.jpg,1,molina,none,none,1926,2002,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,48,61,,"['48', '61']",2,cm,1,"(154, 195, 233)","[(129, 190, 240), (233, 234, 242), (206, 212, 231), (132, 85, 106), (125, 139, 133), (157, 169, 188), (76, 98, 128), (137, 139, 173), (176, 232, 252)]",skyblue,"['skyblue', 'lavender', 'gainsboro', 'dimgray', 'gray', 'darkgray', 'dimgray', 'lightslategray', 'paleturquoise']",2020,2,2,Sunday,21,1,48
37,1222,38,Sem título,"tecnica mista sobre papel, assinada e datada de 1994",Dim. - 52 x 65 cm,200,2020-02-02 21:09:15,240,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041106_p.jpg,1,sobral centeno,none,none,1948,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,52,65,,"['52', '65']",2,cm,1,"(228, 214, 138)","[(67, 70, 81), (213, 97, 126), (224, 223, 230), (242, 235, 115), (146, 167, 156), (236, 145, 158), (193, 155, 62), (228, 223, 190), (98, 122, 177)]",khaki,"['darkslategray', 'palevioletred', 'gainsboro', 'khaki', 'darkseagreen', 'lightcoral', 'peru', 'wheat', 'steelblue']",2020,2,2,Sunday,21,1,240
38,1222,39,Sem título,"carvao sobre papel, assinado e datado de maio de 1985",Dim. - 84 x 58 cm,150,2020-02-02 21:09:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041151_p.jpg,1,fernando cruz,none,none,séc. xx,no information,no information,no information,no information,no information,carvao+papel+assinado+datado+maio,carvao+papel+assinar+datar+maio,84,58,,"['84', '58']",2,cm,1,"(211, 198, 198)","[(115, 109, 121), (217, 203, 203), (153, 145, 154), (182, 172, 178), (196, 180, 184), (140, 124, 135), (173, 164, 164), (172, 156, 165), (140, 132, 132)]",lightgray,"['dimgray', 'lightgray', 'darkgray', 'darkgray', 'silver', 'gray', 'darkgray', 'darkgray', 'gray']",2020,2,2,Sunday,21,0,0
39,1222,40,Sem título,"tecnica mista sobre papel, assinada, autor nao identificado",Dim. - 50 x 49.5 cm,30,2020-02-02 21:24:08,110,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada040977_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+autor+identificado,tecnica+misturar+papel+assinar+autor+identificar,50,49.5,,"['50', '49.5']",2,cm,1,"(244, 110, 139)","[(242, 106, 133), (226, 68, 93), (251, 155, 181), (251, 133, 174), (250, 134, 159), (249, 120, 159), (234, 80, 112), (230, 68, 108), (212, 86, 124)]",lightcoral,"['lightcoral', 'indianred', 'lightpink', 'hotpink', 'lightcoral', 'hotpink', 'indianred', 'indianred', 'indianred']",2020,2,2,Sunday,21,1,110
40,1222,41,"""513-55-98""","serigrafia sobre papel, assinada, numerada 50/100",Dim. - 67 x 48 cm,40,2020-02-02 21:12:25,160,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041043_p.jpg,1,fernando lanhas,none,none,1923,2012,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,67,48,,"['67', '48']",2,cm,1,"(225, 235, 248)","[(37, 38, 66), (227, 237, 250), (108, 116, 132), (134, 141, 160), (108, 108, 132), (180, 187, 209), (100, 116, 124), (167, 173, 188), (164, 164, 182)]",lavender,"['darkslategray', 'lavender', 'slategray', 'lightslategray', 'slategray', 'lightsteelblue', 'dimgray', 'darkgray', 'darkgray']",2020,2,2,Sunday,21,1,160
41,1222,42,"""57-61-92""","serigrafia sobre papel, assinada e datada de 1992, numerada 40/50",Dim. - 68 x 48 cm,40,2020-02-02 21:21:46,160,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041118_p.jpg,1,fernando lanhas,none,none,1923,2012,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,68,48,,"['68', '48']",2,cm,1,"(205, 98, 112)","[(206, 98, 113), (68, 45, 54), (135, 70, 83), (164, 88, 104), (160, 60, 77), (156, 57, 68), (231, 106, 122), (196, 124, 136), (180, 76, 84)]",indianred,"['indianred', 'darkslategray', 'sienna', 'indianred', 'sienna', 'brown', 'lightcoral', 'rosybrown', 'indianred']",2020,2,2,Sunday,21,1,160
42,1222,43,Sem título,"serigrafia sobre papel, assinada e datada de 1987, marcada d",Dim. - 43 x 32 cm,10,2020-02-02 21:14:54,48,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041315_p.jpg,1,real bordalo,none,none,1925,2017,no information,no information,no information,no information,serigrafia+papel+assinada+datada+marcada+d,serigrafia+papel+assinar+datar+marcar+d,43,32,,"['43', '32']",2,cm,1,"(114, 169, 197)","[(83, 53, 57), (210, 189, 198), (103, 194, 227), (142, 119, 122), (112, 85, 108), (184, 66, 66), (90, 114, 177), (169, 165, 179), (51, 106, 177)]",cadetblue,"['darkslategray', 'thistle', 'skyblue', 'gray', 'dimgray', 'sienna', 'steelblue', 'darkgray', 'steelblue']",2020,2,2,Sunday,21,1,48
43,1222,44,"""Lisboa em verde""","serigrafia sobre papel, falta do vidro, assinada e datada de 1983, numerada 23/35",Dim. - 30 x 45 cm,20,2020-02-02 21:13:55,48,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041610_p.jpg,1,tomthomaz de mello,none,none,1906,1990,no information,no information,no information,no information,serigrafia+papel+vidro+assinada+datada+numerada,serigrafia+papel+vidro+assinar+datar+numerada,30,45,,"['30', '45']",2,cm,1,"(201, 221, 243)","[(201, 222, 244), (104, 159, 191), (137, 186, 218), (238, 236, 246), (160, 202, 231), (160, 177, 200), (130, 146, 167), (140, 156, 172), (176, 188, 202)]",powderblue,"['powderblue', 'cadetblue', 'skyblue', 'lavender', 'lightblue', 'lightsteelblue', 'lightslategray', 'darkgray', 'silver']",2020,2,2,Sunday,21,1,48
44,1222,45,"""Perdizes""","pastel sobre papel, vidro partido, assinado",Dim. - 31 x 46 cm,40,2020-02-02 21:15:52,70,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041719_p.jpg,1,miguel ángel bedate,none,none,1952,no information,no information,no information,no information,no information,pastel+papel+vidro+partido+assinado,pastel+papel+vidro+partido+assinar,31,46,,"['31', '46']",2,cm,1,"(225, 216, 223)","[(232, 225, 231), (127, 114, 120), (171, 156, 162), (149, 130, 134), (199, 187, 194), (188, 170, 176), (156, 140, 140), (212, 195, 202), (193, 180, 179)]",gainsboro,"['gainsboro', 'gray', 'darkgray', 'gray', 'silver', 'darkgray', 'rosybrown', 'thistle', 'silver']",2020,2,2,Sunday,21,1,70
45,1222,46,Sem título,"tecnica mista sobre papel, assinado, autor nao identificado, datada de 1995",Dim. - 35 x 50 cm,40,2020-02-02 21:11:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041217_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+assinado+autor+identificado+datada,tecnica+misturar+papel+assinar+autor+identificar+datar,35,50,,"['35', '50']",2,cm,1,"(192, 171, 185)","[(183, 136, 115), (191, 118, 80), (191, 164, 189), (196, 202, 200), (187, 153, 149), (196, 203, 230), (136, 137, 155), (233, 193, 188), (164, 116, 140)]",silver,"['rosybrown', 'peru', 'silver', 'silver', 'rosybrown', 'lightsteelblue', 'lightslategray', 'lightpink', 'rosybrown']",2020,2,2,Sunday,21,0,0
46,1222,47,Sem título,"tecnica mista sobre papel, assinado, autor nao identificado, datada de 1995",Dim. - 35 x 50 cm,40,2020-02-02 21:11:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041336_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+assinado+autor+identificado+datada,tecnica+misturar+papel+assinar+autor+identificar+datar,35,50,,"['35', '50']",2,cm,1,"(131, 151, 171)","[(47, 93, 139), (155, 189, 209), (124, 72, 61), (214, 152, 173), (124, 99, 100), (94, 71, 90), (84, 108, 151), (85, 139, 176), (188, 124, 70)]",lightslategray,"['darkslateblue', 'lightsteelblue', 'sienna', 'rosybrown', 'dimgray', 'dimgray', 'slategray', 'steelblue', 'peru']",2020,2,2,Sunday,21,0,0
47,1222,48,Sem título,"serigrafia sobre papel, assinada e datada de 1987, numerada 57/100",Dim. - 25 x 37 cm,10,2020-02-02 21:11:45,14,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041536_p.jpg,1,ernani oliveira,none,none,1936,no information,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,25,37,,"['25', '37']",2,cm,1,"(190, 212, 223)","[(197, 217, 228), (149, 79, 86), (103, 189, 228), (155, 117, 117), (160, 137, 145), (128, 194, 219), (210, 181, 157), (240, 225, 233), (168, 100, 124)]",lightblue,"['powderblue', 'sienna', 'skyblue', 'gray', 'rosybrown', 'skyblue', 'tan', 'mistyrose', 'gray']",2020,2,2,Sunday,21,1,14
48,1222,49, Sem título,"oleo sobre tela, assinado manuel oliveira e datado de 1989",Dim. - 83 x 64 cm,40,2020-02-02 21:18:16,550,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041222_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,oleo+tela+assinado+manuel+oliveira+datado,oleo+tela+assinar+manuel+oliveira+datar,83,64,,"['83', '64']",2,cm,1,"(55, 82, 99)","[(54, 81, 98), (88, 92, 97), (86, 117, 144), (111, 116, 116), (69, 91, 125), (27, 83, 82), (66, 69, 67), (71, 126, 127), (62, 111, 114)]",darkslategray,"['darkslategray', 'dimgray', 'slategray', 'dimgray', 'darkslateblue', 'darkslategray', 'darkslategray', 'slategray', 'seagreen']",2020,2,2,Sunday,21,1,550
49,1222,50,Sem título,"serigrafia sobre papel, assinada e datada de 1995, numerada prova de artista 7/8",Dim. - 42 x 51.5 cm,40,2020-02-02 21:12:15,130,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041080_p.jpg,1,manuel amado,none,none,1938,2019,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada+prova+artista,serigrafia+papel+assinar+datar+numerada+prova+artista,42,51.5,,"['42', '51.5']",2,cm,1,"(201, 209, 224)","[(206, 215, 230), (106, 88, 100), (77, 78, 93), (125, 130, 148), (117, 112, 118), (152, 150, 164), (161, 171, 193), (165, 165, 169), (92, 116, 136)]",lightgray,"['gainsboro', 'dimgray', 'darkslategray', 'lightslategray', 'dimgray', 'darkgray', 'darkgray', 'darkgray', 'slategray']",2020,2,2,Sunday,21,1,130
50,1222,51,Sem título,"serigrafia sobre papel, assinada, numerada h.c. 16/22",Dim. - 40 x 57 cm,20,2020-02-02 21:12:30,36,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041204_p.jpg,1,fernando silva ferreira,none,none,1951,no information,no information,no information,no information,no information,serigrafia+papel+assinada+numerada+hc,serigrafia+papel+assinar+numerada+hc,40,57,,"['40', '57']",2,cm,1,"(224, 219, 223)","[(225, 222, 226), (159, 122, 108), (188, 168, 158), (205, 193, 189), (158, 140, 140), (179, 181, 183), (148, 148, 140), (196, 196, 204), (188, 172, 180)]",gainsboro,"['gainsboro', 'gray', 'darkgray', 'silver', 'rosybrown', 'silver', 'gray', 'silver', 'darkgray']",2020,2,2,Sunday,21,1,36
51,1222,52,"""Pedras""","pastel de oleo sobre papel, assinada e datada de 1997",Dim. - 30 x 40 cm,30,2020-02-02 21:16:34,170,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041136_p.jpg,1,antónio bolota,none,none,1962,no information,no information,no information,no information,no information,pastel+oleo+papel+assinada+datada,pastel+oleo+papel+assinar+datar,30,40,,"['30', '40']",2,cm,1,"(231, 229, 227)","[(99, 102, 127), (235, 234, 233), (157, 126, 123), (160, 166, 190), (199, 165, 126), (219, 200, 170), (202, 173, 163), (197, 203, 214), (132, 164, 208)]",gainsboro,"['dimgray', 'linen', 'gray', 'darkgray', 'tan', 'wheat', 'tan', 'lightgray', 'cornflowerblue']",2020,2,2,Sunday,21,1,170
52,1222,53,Sem título,"pastel sobre papel, assinado",Dim. - 50 x 70 cm,60,2020-02-02 21:13:00,60,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041181_p.jpg,1,luís athouguia,none,none,1953,no information,no information,no information,no information,no information,pastel+papel+assinado,pastel+papel+assinar,50,70,,"['50', '70']",2,cm,1,"(61, 96, 135)","[(45, 46, 71), (48, 83, 122), (158, 175, 205), (115, 170, 209), (100, 152, 199), (75, 134, 173), (112, 128, 158), (24, 43, 92), (143, 82, 108)]",darkslateblue,"['darkslategray', 'darkslateblue', 'lightsteelblue', 'cornflowerblue', 'cornflowerblue', 'steelblue', 'lightslategray', 'midnightblue', 'dimgray']",2020,2,2,Sunday,21,1,60
53,1222,54,Sem título,"tecnica mista sobre papel, assinado e datado de 1985",Dim. - 25 x 18 cm,30,2020-02-02 21:13:15,70,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041219_p.jpg,1,rico sequeira,none,none,1954,no information,no information,no information,no information,no information,tecnica+mista+papel+assinado+datado,tecnica+misturar+papel+assinar+datar,25,18,,"['25', '18']",2,cm,1,"(160, 172, 196)","[(159, 172, 195), (54, 88, 103), (99, 127, 146), (197, 201, 225), (88, 94, 109), (119, 126, 144), (121, 130, 158), (88, 98, 128), (186, 199, 228)]",darkgray,"['darkgray', 'darkslategray', 'slategray', 'lightsteelblue', 'dimgray', 'slategray', 'lightslategray', 'dimgray', 'lightsteelblue']",2020,2,2,Sunday,21,1,70
54,1222,55,Sem título,"aguarela sobre papel, assinada e datada de 1995",Dim. - 23 x 32 cm,30,2020-02-02 21:13:30,36,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041617_p.jpg,1,américo moura,none,none,1944,no information,no information,no information,no information,no information,aguarela+papel+assinada+datada,aguarela+papel+assinar+datar,23,32,,"['23', '32']",2,cm,1,"(210, 198, 193)","[(208, 197, 191), (153, 145, 163), (114, 110, 121), (187, 167, 150), (228, 222, 229), (143, 126, 120), (137, 122, 153), (236, 218, 210), (174, 154, 189)]",silver,"['silver', 'darkgray', 'dimgray', 'rosybrown', 'gainsboro', 'gray', 'lightslategray', 'gainsboro', 'darkgray']",2020,2,2,Sunday,21,1,36
55,1222,56,Sem título,"tecnica mista sobre papel, aparentemente nao assinada",Dim. - 25 x 33 cm,10,2020-02-02 21:13:45,14,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041650_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+aparentemente+assinada,tecnica+misturar+papel+aparentemente+assinar,25,33,,"['25', '33']",2,cm,1,"(92, 114, 198)","[(167, 198, 194), (81, 107, 217), (217, 219, 238), (162, 166, 194), (100, 111, 150), (83, 95, 114), (130, 160, 173), (127, 134, 190), (196, 188, 218)]",slateblue,"['silver', 'royalblue', 'gainsboro', 'darkgray', 'slategray', 'dimgray', 'lightslategray', 'lightslategray', 'thistle']",2020,2,2,Sunday,21,1,14
56,1222,57,Sem título,"aguarela sobre papel, assinada e datada de 1994",Dim. - 24 x 32 cm,20,2020-02-02 21:18:03,48,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041641_p.jpg,1,américo moura,none,none,1944,no information,no information,no information,no information,no information,aguarela+papel+assinada+datada,aguarela+papel+assinar+datar,24,32,,"['24', '32']",2,cm,1,"(227, 231, 227)","[(231, 233, 246), (226, 234, 188), (145, 182, 190), (221, 229, 160), (180, 201, 200), (227, 228, 211), (207, 202, 217), (200, 217, 222), (174, 179, 185)]",gainsboro,"['lavender', 'palegoldenrod', 'darkgray', 'palegoldenrod', 'silver', 'gainsboro', 'lightgray', 'lightgray', 'darkgray']",2020,2,2,Sunday,21,1,48
57,1222,58,Sem título,"tecnica mista sobre papel, assinada e datada de 1983",Dim. - 22 x 16 cm,40,2020-02-02 21:14:15,110,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada041466_p.jpg,1,miguel d'alte,none,none,1954,2007,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,22,16,,"['22', '16']",2,cm,1,"(98, 94, 104)","[(92, 89, 105), (182, 167, 116), (159, 168, 115), (145, 127, 107), (198, 198, 214), (135, 134, 158), (56, 61, 81), (122, 134, 111), (66, 68, 55)]",dimgray,"['dimgray', 'darkkhaki', 'darkkhaki', 'gray', 'lightgray', 'lightslategray', 'darkslategray', 'gray', 'darkslategray']",2020,2,2,Sunday,21,1,110
58,1222,59,Sem título,"tecnica mista sobre placa de acrilico, assinada e datada de 1997 no verso",Dim. - 25 x 31 cm,40,2020-02-02 21:16:37,"1,050",https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada040940_p.jpg,1,gil heitor cortesão,none,none,1967,no information,no information,no information,no information,no information,tecnica+mista+placa+acrilico+assinada+datada+verso,tecnica+misturar+placa+acrilico+assinar+datar+verso,25,31,,"['25', '31']",2,cm,1,"(191, 193, 207)","[(196, 202, 219), (102, 76, 76), (83, 103, 130), (118, 129, 149), (155, 128, 137), (120, 86, 107), (181, 165, 130), (231, 227, 241), (158, 157, 176)]",silver,"['lightgray', 'dimgray', 'dimgray', 'slategray', 'gray', 'dimgray', 'rosybrown', 'lavender', 'darkgray']",2020,2,2,Sunday,21,1,1050
